ID Sypanie,Obrazok,"Nazov (odstranit cisla, skonzistentnit a spresnit)",Kategoria (vybrat jedno z dodaneho zoznamu),Do nultej verzie,Otazka,Koncepty,Kapitola,Subkapitola,"Typ otazky (single choice, multi-choice, ano-nie, volny text,…)",Spravna odpoved,"Moznosti, ak boli k dispozicii",Obtiaznost (impossible/tazke/stredne/lahke/trivialne),XML,Pressman
614,,Najnakládnejšia časť softvéru,etapy_vyvoja_softveru,,Čo je v modernej dobe (po roku 2000) najnákladnejšie na softvéri?,"softvér, problém s tvorbou softvéru",02 Etapy životného cyklu softvéru,02.05 Údržba,single-choice,údržba;,hardvér;vývoj;<correct>údržba</correct>;dokumentovanie;marketing;,lahke,questions/psi-op-q-049pl.xml,
615,,Určenie vzťahov entít,strukturne_modely,y,"Boli identifikované nasledovné dátové entity - Osoba, Spevák, Skupina, Skladba, Album. Určte z uvedených najvhodnejšie vzťahy medzi uvedenými dátovými entitami:","štruktúrny diagram, diagram modelu údajov, model údajov, modelovanie",08 Štruktúrne modely,08.01 Model údajov a diagram tried,multi-choice,Osoba-Spevák;Osoba-Skupina;Osoba-Skladba;Spevák-Album;Skupina-Album;Album-Skladba;,<correct>Osoba-Spevák</correct>;<correct>Osoba-Skupina</correct>;<correct>Osoba-Skladba</correct>;Osoba-Album;Spevák-Skupina;Spevák-Skladba;<correct>Spevák-Album</correct>;Skupina-Skladba;<correct>Skupina-Album</correct>;<correct>Album-Skladba</correct>;,stredne,questions/psi-op-q-050mk.xml,
616,,Pravdivé tvrdenia o požiadavkách,analyza_poziadaviek,,Vyber pravdivé tvrdenia:,analýza požiadaviek,02 Etapy životného cyklu softvéru,02.01 Analýza,multi-choice,Merateľnosť požiadaviek je dôležitá.;Funkcionálne požiadavky nie sú jediným typom požiadaviek na systém.;,"Poznáme tieto typy požiadaviek: funkcionálne požiadavky, požiadavky na prevádzku systému a požiadavky na výsledný systém ako celok.;<correct>Merateľnosť požiadaviek je dôležitá.</correct>;Špecifikácia nemá vplyv na odhad nákladov.;Do špecifikácie zahŕňame len normálne správanie, ""neočakávané"" situácie, ktoré môžu vzniknúť, sú popísané až v rámci návrhu.;<correct>Funkcionálne požiadavky nie sú jediným typom požiadaviek na systém.</correct>;",stredne,questions/psi-op-q-050ok.xml,
617,,Vývoj požiadaviek a chyby v špecifikácii,analyza_poziadaviek,,Vyber čo platí:,"analýza požiadaviek, tvorba dokumentácie, špecifikácia",02 Etapy životného cyklu softvéru,02.01 Analýza,single-choice,"Čím neskôr sa chyba odhalí, tým viac nákladov je potrebné vynaložiť na jej opravu.;","Požiadavky sú trvalé, relatívne stabilné. Požiadavky sa nevyvíjajú, vyvíja sa návrh a samotné riešenie.;<correct>Čím neskôr sa chyba odhalí, tým viac nákladov je potrebné vynaložiť na jej opravu.</correct>;Najviac chýb zo špecifikácie sa odhalí počas testovania.;Všetky požiadavky sú premenlivé. Trvalé požiadavky sú len naším želaním.;",lahke,questions/psi-op-q-051ok.xml,
618,,Nutné súčasti softvérovho projektu,softverove_inzinierstvo,,Softvérový projekt musí mať:,"softvérové inžinierstvo, softvérový projekt",12 Manažment softvérového projektu,12.00 [Main],multi-choice,"určený dátum začiatku a konca;dobre definované ciele a ohraničenia;stanovené zodpovednosti, rozpočet, rozvrh;","<correct>určený dátum začiatku a konca</correct>;<correct>dobre definované ciele a ohraničenia</correct>;vybratých ľudí na všetky pozície v tímoch;dobrých programátorov;<correct>stanovené zodpovednosti, rozpočet, rozvrh</correct>;",lahke,questions/psi-op-q-051pl.xml,
619,,Vzťahy entít Programátor a Projekt,strukturne_modely,y,"Vyberte z uvedených najvhodnejšie vzťahy pre dátové entity Programátor a Projekt, :","štruktúrny diagram, diagram modelu údajov, model údajov, modelovanie",08 Štruktúrne modely,08.01 Model údajov a diagram tried,multi-choice,implementuje;testuje;upravuje;,prideľuje;obstaráva;<correct>implementuje</correct>;<correct>testuje</correct>;manažuje;<correct>upravuje</correct>;,lahke,questions/psi-op-q-052mk.xml,
620,,Vlastnosti návrhu,navrh,,Vyber čo platí:,návrh softvéru,02 Etapy životného cyklu softvéru,02.02 Návrh,multi-choice,"Modul je súčiastka systému, ktorá vykonáva jednu alebo viac služieb. Používa pritom služby iných modulov. Nepovažuje sa za samostatný systém.;Význam dekompozície spočíva v znižovaní komplexnosti problému. Poznáme niekoľko typov dekompozície v závislosti od toho, podľa čoho dekomponujeme systém.;Vlastnosťou dobrého návrhu je vysoká súdržnosť a nízka zviazanosť.;Návrh softvéru predstavuje transformáciu požiadaviek do počítačovej reprezentácie.;","Modul je systém, ktorého činnosť nezávisí od služieb, ktoré vykonávajú iné moduly. Správanie modulu, ktorý je zahrnutý do systému, samozrejme závisí od komunikácie s inými modulmi;Medzi princípy návrhu patria abstrakcia, konkretizácia, generalizácia, dedenie a polymorfizmus.;<correct>Modul je súčiastka systému, ktorá vykonáva jednu alebo viac služieb. Používa pritom služby iných modulov. Nepovažuje sa za samostatný systém.</correct>;<correct>Význam dekompozície spočíva v znižovaní komplexnosti problému. Poznáme niekoľko typov dekompozície v závislosti od toho, podľa čoho dekomponujeme systém.</correct>;Špecifikácia algoritmov sa vždy šije na mieru používanému programovaciemu jazyku, v ktorom budú implemntované.;<correct>Vlastnosťou dobrého návrhu je vysoká súdržnosť a nízka zviazanosť.</correct>;Opakom abstrakcie je špecializácia.;<correct>Návrh softvéru predstavuje transformáciu požiadaviek do počítačovej reprezentácie.</correct>;",stredne,questions/psi-op-q-052ok.xml,
621,,Procesy manažmentu projektu,softverove_inzinierstvo,,Označte správne tvrdenie o procesoch manažmentu projektu:,"softvérové inžinierstvo, manažment projektu, manažment",12 Manažment softvérového projektu,12.00 [Main],single-choice,"použitie znalostí, zručností, prostriedkov a techník na projektové činnosti s cieľom dosiahnutia (alebo prekročenia) potrieb a očakávaní projektu;","riadenie zmien softvérového systému, identifikácia jednotlivých verzií a konfigurácií počas jeho celého životného cyklu;<correct>použitie znalostí, zručností, prostriedkov a techník na projektové činnosti s cieľom dosiahnutia (alebo prekročenia) potrieb a očakávaní projektu</correct>;porozumenie existujúcim procesom a ich zmena tak, že sa zlepšia vlastnosti softvéru a/alebo sa redukujú náklady a čas na vývoj (kvalita);",lahke,questions/psi-op-q-052pl.xml,
622,,Vzťahy entít Zákazník a káva,strukturne_modely,y,Aká je kardinalita vzťahu medzi dátovými entitami Zákazník a Káva:,"štruktúrny diagram, diagram modelu údajov, model údajov, modelovanie",08 Štruktúrne modely,08.01 Model údajov a diagram tried,single-choice,N:M;,1:1;1:N;N:1;<correct>N:M</correct>;,trivialne,questions/psi-op-q-053mk.xml,
623,,Typy dekompozície,navrh,,Poznáme tieto typy dekompozícií:,"návrh softvéru, dekompozícia",02 Etapy životného cyklu softvéru,02.02 Návrh,single-choice,"funkcionálna, orientovaná na údaje, orientovaná na udalosti, objektovo-orientovaná;","funkcionálna, objektovo-orientovaná;funkcionálna, orientovaná na údaje, orientovaná na zmeny, objektovo-orientovaná;orientovaná na udalosti, orientovaná na zdroje, funkcionálna, objektovo-orientovaná, dekompozícia podľa nákladov;<correct>funkcionálna, orientovaná na údaje, orientovaná na udalosti, objektovo-orientovaná</correct>;",lahke,questions/psi-op-q-053ok.xml,
624,,Procesy životného cyklu softvéru,softverove_inzinierstvo,,Označte základné procesy životného cyklu softvéru:,"softvérové inžinierstvo, softvér, životný cyklus softvéru",02 Etapy životného cyklu softvéru,02.00 [Main],multi-choice,získavanie;vývoj;prevádzkovanie;dodávanie;údržba;,<correct>získavanie</correct>;<correct>vývoj</correct>;dokumentovanie;<correct>prevádzkovanie</correct>;audit;<correct>dodávanie</correct>;<correct>údržba</correct>;,lahke,questions/psi-op-q-053pl.xml,
625,,Rozloženie vzťahov M:N,strukturne_modely,y,Reprezentácia vzťahu 1:N je prostredníctvom:,"štruktúrny diagram, diagram modelu údajov, model údajov, modelovanie",08 Štruktúrne modely,08.01 Model údajov a diagram tried,multi-choice,smerníka;cudzieho kľúča (relačná databáza);,<correct>smerníka</correct>;<correct>cudzieho kľúča (relačná databáza)</correct>;väzobnej dátovej entity;,stredne,questions/psi-op-q-054mk.xml,
626,,Charakteristiky modelov životného cyklu softvéru,softverove_inzinierstvo,,Označte charakteristiky modelov životného cyklu softvéru:,"softvérové inžinierstvo, softvér, životný cyklus softvéru",03 Modely životného cyklu vývoja softvéru,03.00 [Main],multi-choice,definuje časovú následnosť krokov;návrat k predchádzajúcim krokom;odporúčania;každá etapa vytvára „hmatateľné“ výstupy;,<correct>definuje časovú následnosť krokov</correct>;<correct>návrat k predchádzajúcim krokom</correct>;definuje dĺžku trvania krokov a ich rozsah;<correct>odporúčania</correct>;nedefinuje časovú následnosť krokov;správnosť etáp nemusí byť vyhodnotiteľná;<correct>každá etapa vytvára „hmatateľné“ výstupy</correct>;,lahke,questions/psi-op-q-054pl.xml,
627,,Normalizácia,strukturne_modely,,Pokiaľ atribút môže mať najviac jednu hodnotu a relácia medzi triedami nemôže mať kardianlitu N:M hovoríme o:,"štruktúrny diagram, diagram modelu údajov, model údajov, modelovanie",08 Štruktúrne modely,08.01 Model údajov a diagram tried,single-choice,1. normálnej forme;,<correct>1. normálnej forme</correct>;2. normálnej forme;3. normálnej forme;4. normálnej forme;,tazke,questions/psi-op-q-055mk.xml,
628,,V-model vývoja softvéru,softverove_inzinierstvo,,Označte čo platí pre V-model vývoja softvéru:,"softvérové inžinierstvo, softvér, životný cyklus softvéru, metóda vývoja softvéru",03 Modely životného cyklu vývoja softvéru,03.00 [Main],multi-choice,"Etapa na zostupnej hrane modelu súvisí s návrhom a dekompozíciou systému na danej úrovni abstrakcie;Návrat k predchádzajúcim krokom;Etapa na vzostupnej hrane súvisí s integráciou systému, resp. realizácie daného návrhu a jeho integrácie do celého systému;Validácia (testovanie) vo všetkých etapách;","<correct>Etapa na zostupnej hrane modelu súvisí s návrhom a dekompozíciou systému na danej úrovni abstrakcie</correct>;<correct>Návrat k predchádzajúcim krokom</correct>;Jednotlivé etapy na seba nadväzujú len smerom dole;<correct>Etapa na vzostupnej hrane súvisí s integráciou systému, resp. realizácie daného návrhu a jeho integrácie do celého systému</correct>;<correct>Validácia (testovanie) vo všetkých etapách</correct>;",stredne,questions/psi-op-q-055pl.xml,
629,,Normalizácia dátovej entitiy Osoba,strukturne_modely,,"Dátová entita Osoba s atribútmi - osobneCislo, meno, priezvisko, obec, ulica, orientacneCislo je v:","štruktúrny diagram, diagram modelu údajov, model údajov, modelovanie",08 Štruktúrne modely,08.01 Model údajov a diagram tried,single-choice,2. normálnej forme;,1. normálnej forme;<correct>2. normálnej forme</correct>;3. normálnej forme;4. normálnej forme;,tazke,questions/psi-op-q-056mk.xml,
630,,Získavanie informácií,analyza_poziadaviek,,Vyber pravdivé tvrdenia:,analýza požiadaviek,02 Etapy životného cyklu softvéru,02.01 Analýza,multi-choice,"Medzi najvyužívanejšie metódy patí interview, rozposielanie dotazníkov, štúdium dokumentov a pozorovanie prác u zákazníka.;Kvalitné získavanie informácií o problémovej oblasti a požiadavkách znižuje riziko, že vytvoríme systém, ktorý nebude vyhovovať požiadavkám používateľa.;","Najpoužívanejšou metódou získavania informácií je štúdium dokumentov.;Všetky informácie získavame v písomnej alebo verbálnej forme.;<correct>Medzi najvyužívanejšie metódy patí interview, rozposielanie dotazníkov, štúdium dokumentov a pozorovanie prác u zákazníka.</correct>;Všetky informácie získavame v písomnej alebo grafickej forme.;<correct>Kvalitné získavanie informácií o problémovej oblasti a požiadavkách znižuje riziko, že vytvoríme systém, ktorý nebude vyhovovať požiadavkám používateľa.</correct>;",stredne,questions/psi-op-q-056ok.xml,
631,,Entitno-procesna matica,funkcionalne_modely,,"Uvažujme dátovú entitu Mail a proces dopísania rozpísaného mailu a jeho uloženia. Vyberte z uvedených procesov tie, ktoré je potrebné zaznačiť do Entitno-Procesnej matice pre proces dopísania rozpísaného mailu:","funkcionálny model, diagram tokov údajov, modelovanie",07 Funkcionálne modely,07.03 Diagram tokov údajov,multi-choice,Read (R);Modify (M);,Insert (I);<correct>Read (R)</correct>;<correct>Modify (M)</correct>;Delete (D);Archive (A);,tazke,questions/psi-op-q-057mk.xml,
632,,Pozorovanie prác u zákazníka,analyza_poziadaviek,,Čo platí o pozorovaní prác u zákazníka ako metóde pre získavanie informácií?,analýza požiadaviek,02 Etapy životného cyklu softvéru,02.01 Analýza,multi-choice,"Monitorovanie postupu i komentovanie postupu predstavujú istú formu ""rozmýšľania nahlas"". Rozdiel medzi nimi je v tom, že pri monitorovaní používateľ nerieši v skutočnosti žiadny problém, ale iba vysvetľuje, čo by robil pri riešení podobného problému.;Informácie o pozorovaniach predstavujú záznamy o udalostiach a akciách v problémovom prostredí. Používajú sa najmä vtedy, ak verbálne informácie nie sú postačujúce na opis požadovaného správania sa vytváraného systému.;","Monitorovanie postupu i komentovanie postupu predstavujú istú formu ""rozmýšľania nahlas"". Rozdiel je v tom, že pri komentovaní postupu používateľ priebežne objasňuje čo a ako robí, kým pri monitorovaní postupu sa snaží analytik určiť, čo práve používateľ robí.;<correct>Monitorovanie postupu i komentovanie postupu predstavujú istú formu ""rozmýšľania nahlas"". Rozdiel medzi nimi je v tom, že pri monitorovaní používateľ nerieši v skutočnosti žiadny problém, ale iba vysvetľuje, čo by robil pri riešení podobného problému.</correct>;Monitorovanie postupu i komentovanie postupu predstavujú istú formu ""rozmýšľania nahlas"". Rozdiel medzi nimi je v tom, že pri komentovaní používateľ nerieši v skutočnosti žiadny problém, ale iba vysvetľuje, čo by robil pri riešení podobného problému.;Monitorovanie postupu i komentovanie postupu predstavujú istú formu ""rozmýšľania nahlas"". Pri oboch používateľ rieši skutočný problém a vysvetľuje ako a prečo vykonáva jednotlivé kroky riešenia. Jediný rozdiel spočíva v úlohe analytika.;<correct>Informácie o pozorovaniach predstavujú záznamy o udalostiach a akciách v problémovom prostredí. Používajú sa najmä vtedy, ak verbálne informácie nie sú postačujúce na opis požadovaného správania sa vytváraného systému.</correct>;Ide o najpoužívanejšiu metódou získavania informácií.;",stredne,questions/psi-op-q-057ok.xml,
633,,Účastníci v životnom cykle softvéru,softverove_inzinierstvo,,Účastníci v životnom cykle softvéru:,"softvérové inžinierstvo, softvér, životný cyklus softvéru",02 Etapy životného cyklu softvéru,02.00 [Main],multi-choice,zákazník;dodávateľ;používateľ;,<correct>zákazník</correct>;štát;Google;<correct>dodávateľ</correct>;audítor;<correct>používateľ</correct>;,lahke,questions/psi-op-q-058pl.xml,
634,,Čo je objekt,strukturne_modely,y,Vyberte správne tvrdenia pre objekt v objektovom modeli:,"UML, štruktúrny diagram, diagram objektov, modelovanie",08 Štruktúrne modely,08.02 Diagram objektov,multi-choice,"Objekt je inštancia triedy.;Objekt je niečo, s čím môžeme niečo robiť; entita so správaním.;Objekt má definovanú rolu v problémovom prostredí.;Objekt je abstrakcia nejakej “veci”, ktorá nesie informáciu o stave a ponúka služby iným objektom.;","<correct>Objekt je inštancia triedy.</correct>;Objekt je inštancia dátovej entity.;<correct>Objekt je niečo, s čím môžeme niečo robiť; entita so správaním.</correct>;Objekt je entita, bez správania.;<correct>Objekt má definovanú rolu v problémovom prostredí.</correct>;<correct>Objekt je abstrakcia nejakej “veci”, ktorá nesie informáciu o stave a ponúka služby iným objektom.</correct>;Objekt je konkrétna “vec” reálneho sveta, ktorá presne reprezentuje reálne vlastnosti a správanie.;",lahke,questions/psi-op-q-059mk.xml,
